BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-02-03,94.66,81505780,7762450691.6
TQBR,2014-02-04,94.07,93931280,8816982226.2
TQBR,2014-02-05,95.45,90666210,8614557954.1
TQBR,2014-02-06,96.62,76095210,7316925270.3
TQBR,2014-02-07,96.53,77654990,7520576896.1
TQBR,2014-02-10,95.47,67771880,6527070792.2
TQBR,2014-02-11,96.12,55103910,5293672847.6
TQBR,2014-02-12,96.84,70670070,6836550789.2
TQBR,2014-02-13,95.5,62181740,5971881712.3
TQBR,2014-02-14,96.65,63884790,6152005931.6
TQBR,2014-02-17,97.49,54738670,5342634607.5
TQBR,2014-02-18,96.62,56765130,5521845072.9
TQBR,2014-02-19,94.9,79367620,7585763995.6
TQBR,2014-02-20,94.63,72263740,6803693880.4
TQBR,2014-02-21,95.0,52205040,4957617662.0
TQBR,2014-02-24,94.69,48226210,4560183217.6
TQBR,2014-02-25,94.17,74634340,7028565285.6
TQBR,2014-02-26,92.29,90720380,8447503248.6
TQBR,2014-02-27,90.12,129290620,11709164763.3
TQBR,2014-02-28,91.16,112780920,10176591958.5
TQBR,2014-03-03,77.57,427913510,33834631494.3
TQBR,2014-03-04,81.55,371921710,30132920508.4
TQBR,2014-03-05,81.46,175284130,14261760259.2
TQBR,2014-03-06,80.24,281937510,22663770504.0
TQBR,2014-03-07,79.99,190384620,15241918515.2
TQBR,2014-03-11,76.57,150142970,11720261740.1
TQBR,2014-03-12,72.46,227452390,17042032852.6
TQBR,2014-03-13,69.84,256776110,18291536404.2
TQBR,2014-03-14,71.75,346714120,23504637802.9
TQBR,2014-03-17,76.97,344321660,25538520916.4
TQBR,2014-03-18,81.43,301075150,23589639716.5
TQBR,2014-03-19,80.83,257701520,20862008429.9
TQBR,2014-03-20,79.5,190046940,15114543570.0
TQBR,2014-03-21,78.47,207828970,16078610494.1
TQBR,2014-03-24,78.29,167819190,13253767822.2
TQBR,2014-03-25,81.85,255665910,20451446930.3
TQBR,2014-03-26,82.56,229652070,19049556951.5
TQBR,2014-03-27,79.88,185280640,14948796189.1
TQBR,2014-03-28,81.47,152251850,12322262205.1
TQBR,2014-03-31,83.8,178420740,14692186419.2
TQBR,2014-04-01,83.88,154874300,12968274195.0
TQBR,2014-04-02,82.67,143111440,11804773404.0
TQBR,2014-04-03,81.51,127794990,10532322499.7
TQBR,2014-04-04,82.98,147144280,12067295488.7
TQBR,2014-04-07,79.95,236725410,18991884791.3
TQBR,2014-04-08,79.41,163499350,12949536875.1
TQBR,2014-04-09,78.85,161363630,12673403126.6
TQBR,2014-04-10,79.9,178317550,14170548657.5
TQBR,2014-04-11,79.75,154422060,12236550210.6
TQBR,2014-04-14,78.35,190735310,14910754294.4
TQBR,2014-04-15,75.2,190723350,14614490983.2
TQBR,2014-04-16,76.13,271726740,20398523953.8
TQBR,2014-04-17,76.89,201674510,15344443361.7
TQBR,2014-04-18,78.82,114463050,9018787421.5
TQBR,2014-04-21,77.62,83590290,6524700324.0
TQBR,2014-04-22,76.3,135293150,10366817228.3
TQBR,2014-04-23,75.56,133283600,10096596348.4
TQBR,2014-04-24,73.21,251265730,18512448292.7
TQBR,2014-04-25,69.91,297122510,21073635940.9
TQBR,2014-04-28,73.39,382641850,26919766522.5
TQBR,2014-04-29,72.8,184166290,13562850951.4
TQBR,2014-04-30,72.5,109106810,7884706883.0
TQBR,2014-05-02,72.22,64294280,4614899568.3
TQBR,2014-05-05,71.99,67164800,4819865433.2
TQBR,2014-05-06,74.1,129555640,9525359949.2
TQBR,2014-05-07,78.5,271218480,20847433784.2
TQBR,2014-05-08,78.8,248696590,19652189431.2
TQBR,2014-05-12,79.08,164644990,12971345421.0
TQBR,2014-05-13,80.15,186766010,14982774153.6
TQBR,2014-05-14,81.38,136298440,10950369363.2
TQBR,2014-05-15,80.04,171237780,13958326176.9
TQBR,2014-05-16,79.2,148101150,11712181282.7
TQBR,2014-05-19,81.62,141103030,11387666217.8
TQBR,2014-05-20,82.31,155680150,12704722224.7
TQBR,2014-05-21,83.59,191332530,15827223384.5
TQBR,2014-05-22,83.26,132031140,10987132137.3
TQBR,2014-05-23,85.83,170529760,14373948595.5
TQBR,2014-05-26,86.87,113548190,9861521266.2
TQBR,2014-05-27,84.33,149979600,12750027950.6
TQBR,2014-05-28,84.95,117406900,9936248035.4
TQBR,2014-05-29,85.65,133574640,11385853542.6
TQBR,2014-05-30,84.5,108275150,9193858538.7
TQBR,2014-06-02,85.91,135553000,11679296280.8
TQBR,2014-06-03,86.84,119911060,10259671670.7
TQBR,2014-06-04,87.81,118827760,10361328204.3
TQBR,2014-06-05,87.43,136671320,12025304480.7
TQBR,2014-06-06,89.0,127899230,11211383095.1
TQBR,2014-06-09,88.89,84842190,7560962732.0
TQBR,2014-06-10,88.99,85853250,7596389042.6
TQBR,2014-06-11,89.0,67980020,6041154867.6
TQBR,2014-06-16,84.85,130296750,11088013550.9
TQBR,2014-06-17,83.8,86913970,7330000018.9
TQBR,2014-06-18,83.77,115310330,9671046875.6
TQBR,2014-06-19,84.8,112078350,9528743715.0
TQBR,2014-06-20,84.16,83715090,7073051535.6
TQBR,2014-06-23,83.68,99040960,8347843813.1
TQBR,2014-06-24,86.5,150531880,12819683767.4
TQBR,2014-06-25,84.4,114961050,9811010217.8
TQBR,2014-06-26,84.1,99471360,8383743521.2
TQBR,2014-06-27,84.33,57140600,4828661473.2
TQBR,2014-06-30,84.5,81496490,6822354609.1
TQBR,2014-07-01,84.07,80028320,6700970195.0
TQBR,2014-07-02,85.79,94197580,8016712732.6
TQBR,2014-07-03,85.34,76353880,6559336708.5
TQBR,2014-07-04,84.0,69404770,5890073881.0
TQBR,2014-07-07,85.49,71042760,6025535758.0
TQBR,2014-07-08,85.11,99525260,8532268044.6
TQBR,2014-07-09,85.2,80831840,6861142523.7
TQBR,2014-07-10,84.47,114382280,9686873454.4
TQBR,2014-07-11,84.55,78260360,6602300169.9
TQBR,2014-07-14,83.55,69434020,5856987360.7
TQBR,2014-07-15,83.09,79123700,6601547994.8
TQBR,2014-07-16,83.78,86004300,7160064071.3
TQBR,2014-07-17,81.5,147892860,12027761202.8
TQBR,2014-07-18,80.27,147407130,11816975027.0
TQBR,2014-07-21,76.56,182779550,14297774488.2
TQBR,2014-07-22,78.3,154403850,12028123266.1
TQBR,2014-07-23,77.45,93643340,7277557742.1
TQBR,2014-07-24,76.87,101869250,7809701201.2
TQBR,2014-07-25,75.16,109515350,8283568523.8
TQBR,2014-07-28,72.82,116467930,8557052061.2
TQBR,2014-07-29,73.2,193639220,14153119044.7
TQBR,2014-07-30,73.68,194588780,14523547897.5
TQBR,2014-07-31,73.6,110573680,8188974758.4
TQBR,2014-08-01,72.37,183538940,13276911148.5
TQBR,2014-08-04,72.75,102965070,7492810618.6
TQBR,2014-08-05,71.6,103702890,7475834047.6
TQBR,2014-08-06,69.0,252771000,17648189319.1
TQBR,2014-08-07,68.5,257510130,17451511001.3
TQBR,2014-08-08,70.7,162405320,11312689552.6
TQBR,2014-08-11,74.21,168710010,12396749732.9
TQBR,2014-08-12,73.35,168530250,12470921233.2
TQBR,2014-08-13,74.84,137022330,10204042131.6
TQBR,2014-08-14,74.99,146635000,11001471078.0
TQBR,2014-08-15,75.05,127078390,9520904415.8
TQBR,2014-08-18,75.15,87278050,6573355528.3
TQBR,2014-08-19,76.0,97471200,7381460232.9
TQBR,2014-08-20,76.9,120071260,9121903753.5
TQBR,2014-08-21,78.4,115995050,9023655140.5
TQBR,2014-08-22,78.39,140619770,10934358452.3
TQBR,2014-08-25,78.56,118676060,9372795671.0
TQBR,2014-08-26,77.44,79132960,6172031870.7
TQBR,2014-08-27,77.93,81493260,6358565106.8
TQBR,2014-08-28,74.59,231820440,17577035274.0
TQBR,2014-08-29,73.21,193460210,14242612092.1
TQBR,2014-09-01,73.68,164429290,12118090739.3
TQBR,2014-09-02,73.76,104627840,7701340899.6
TQBR,2014-09-03,78.5,277102210,21333848810.2
TQBR,2014-09-04,79.39,158504110,12434841180.8
TQBR,2014-09-05,80.25,159432130,12760679862.3
TQBR,2014-09-08,78.69,108470700,8586491913.2
TQBR,2014-09-09,79.41,105818380,8416207166.7
TQBR,2014-09-10,78.67,86323660,6806564900.8
TQBR,2014-09-11,76.3,153119340,11862400181.6
TQBR,2014-09-12,76.65,145526680,11142306440.4
TQBR,2014-09-15,75.63,127147020,9667420501.4
TQBR,2014-09-16,77.6,141626080,10911100950.9
TQBR,2014-09-17,78.66,150425900,11680433036.9
TQBR,2014-09-18,77.98,102250150,8031614350.0
TQBR,2014-09-19,77.4,122982290,9528065775.8
TQBR,2014-09-22,76.0,84589910,6471712224.7
TQBR,2014-09-23,77.68,97635080,7511750614.8
TQBR,2014-09-24,79.05,123499180,9743665248.4
TQBR,2014-09-25,78.01,121092190,9593588851.2
TQBR,2014-09-26,77.6,111612420,8662360631.6
TQBR,2014-09-29,76.7,100645000,7794311609.8
TQBR,2014-09-30,75.52,144552360,11065325634.6
TQBR,2014-10-01,74.26,130262550,9813229524.8
TQBR,2014-10-02,73.15,145206610,10657701141.0
TQBR,2014-10-03,73.77,111663690,8251476086.9
TQBR,2014-10-06,76.33,125594530,9485664906.9
TQBR,2014-10-07,75.32,97153580,7353823645.6
TQBR,2014-10-08,73.8,132003430,9823200108.0
TQBR,2014-10-09,73.65,144528280,10790147160.4
TQBR,2014-10-10,73.5,141617220,10334279936.8
TQBR,2014-10-13,74.26,116922770,8700342715.7
TQBR,2014-10-14,74.55,95473820,7128513782.7
TQBR,2014-10-15,73.08,120577500,8865781517.8
TQBR,2014-10-16,71.12,195738120,14162680267.6
TQBR,2014-10-17,73.15,146039730,10590495491.3
TQBR,2014-10-20,72.25,122048450,8881557582.1
TQBR,2014-10-21,72.5,116676840,8448389158.6
TQBR,2014-10-22,71.82,98536180,7122868294.3
TQBR,2014-10-23,71.59,132619500,9462546234.6
TQBR,2014-10-24,72.49,76065860,5450085857.4
TQBR,2014-10-27,72.9,119696300,8754745253.3
TQBR,2014-10-28,73.9,101388880,7463421519.8
TQBR,2014-10-29,74.05,100125200,7438238512.1
TQBR,2014-10-30,74.98,180995180,13453034887.8
TQBR,2014-10-31,76.23,154675720,11759995500.7
TQBR,2014-11-03,76.29,49892210,3803202502.7
TQBR,2014-11-05,75.65,101085650,7625975611.1
TQBR,2014-11-06,75.05,109722350,8343805220.4
TQBR,2014-11-07,75.69,195083240,14790665046.6
TQBR,2014-11-10,77.78,125636500,9681955158.5
TQBR,2014-11-11,77.34,130820430,10202557176.4
TQBR,2014-11-12,76.32,113847180,8738507254.5
TQBR,2014-11-13,74.03,150544890,11286173621.4
TQBR,2014-11-14,74.15,101827010,7512929431.5
TQBR,2014-11-17,73.97,77982280,5763830832.1
TQBR,2014-11-18,75.21,121080470,9033452366.9
TQBR,2014-11-19,73.9,89158940,6660852593.4
TQBR,2014-11-20,73.63,104580980,7700368683.1
TQBR,2014-11-21,74.39,105852740,7816148671.7
TQBR,2014-11-24,74.4,85541840,6389705275.5
TQBR,2014-11-25,74.11,59713060,4433101334.2
TQBR,2014-11-26,73.85,91757390,6760449142.3
TQBR,2014-11-27,73.04,87730700,6463472882.3
TQBR,2014-11-28,72.25,128193600,9244941546.6
TQBR,2014-12-01,73.79,139383260,10201451741.1
TQBR,2014-12-02,71.64,133472040,9747764666.6
TQBR,2014-12-03,72.0,115782340,8322053520.0
TQBR,2014-12-04,71.04,162018990,11776978748.0
TQBR,2014-12-05,68.6,160171610,11210906896.8
TQBR,2014-12-08,65.3,167156200,11218032583.7
TQBR,2014-12-09,66.26,198020150,12883264678.1
TQBR,2014-12-10,67.77,180002300,12140409043.8
TQBR,2014-12-11,65.95,182009630,12134740057.5
TQBR,2014-12-12,64.2,157344230,10234051733.4
TQBR,2014-12-15,60.13,224047750,14113009196.4
TQBR,2014-12-16,53.5,470750510,25448070650.6
TQBR,2014-12-17,59.9,446526580,24945637858.8
TQBR,2014-12-18,62.91,317744140,20215423040.7
TQBR,2014-12-19,61.44,171795280,10480844257.1
TQBR,2014-12-22,58.6,228645560,13954392663.2
TQBR,2014-12-23,54.0,230869270,13019787626.3
TQBR,2014-12-24,55.0,166419660,9006096055.4
TQBR,2014-12-25,58.7,116646610,6598735994.3
TQBR,2014-12-26,57.13,134648850,7806991890.2
TQBR,2014-12-29,54.51,113669200,6329889661.8
TQBR,2014-12-30,54.9,120437150,6492408490.0
TQBR,2015-01-05,56.37,63231040,3528066684.6
TQBR,2015-01-06,58.28,70269700,4039309039.0
TQBR,2015-01-08,65.7,187598890,11928949418.6
TQBR,2015-01-09,63.1,107559890,6875919602.0
TQBR,2015-01-12,62.9,99435900,6252325925.8
TQBR,2015-01-13,60.31,190655450,11605737117.7
TQBR,2015-01-14,60.05,134066670,8109389484.4
TQBR,2015-01-15,61.8,180005110,11116803588.2
TQBR,2015-01-16,61.99,143117080,8789135013.7
TQBR,2015-01-19,61.8,124918310,7849098982.7
TQBR,2015-01-20,60.8,120109490,7359944280.0
TQBR,2015-01-21,62.8,106804150,6607688949.9
TQBR,2015-01-22,64.35,173344710,11052416507.5
TQBR,2015-01-23,64.45,163436260,10707837068.6
TQBR,2015-01-26,60.49,154035210,9460544664.5
TQBR,2015-01-27,61.2,188572120,11362083974.5
TQBR,2015-01-28,60.63,139314670,8563690146.3
TQBR,2015-01-29,60.5,150527510,9118121323.2
TQBR,2015-01-30,61.5,194980610,11811926822.0
TQBR,2015-02-02,61.4,195554010,11971398640.4
TQBR,2015-02-03,62.0,140880980,8724095416.0
TQBR,2015-02-04,61.04,83495280,5140938108.9
TQBR,2015-02-05,62.41,173331680,10646794084.8
