BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2016-01-25,255.0,6757840,1689819867.0
TQBR,2016-01-26,255.9,7383300,1881141191.5
TQBR,2016-01-27,264.4,6260840,1628538556.5
TQBR,2016-01-28,267.35,7949340,2116625588.0
TQBR,2016-01-29,272.45,8082170,2168505065.5
TQBR,2016-02-01,269.8,4348120,1168886792.0
TQBR,2016-02-02,271.8,5149330,1397675304.5
TQBR,2016-02-03,273.1,4379490,1193714515.0
TQBR,2016-02-04,283.0,6076240,1699118731.5
TQBR,2016-02-05,281.55,6858910,1942023421.0
TQBR,2016-02-08,276.05,6345260,1761634793.5
TQBR,2016-02-09,268.6,8128800,2194908540.0
TQBR,2016-02-10,265.5,5822060,1546216375.5
TQBR,2016-02-11,264.85,4290310,1128350447.0
TQBR,2016-02-12,270.7,3831370,1033898203.5
TQBR,2016-02-15,271.0,2871170,778899703.0
TQBR,2016-02-16,277.4,6873130,1904684328.0
TQBR,2016-02-17,279.9,2825270,788090045.5
TQBR,2016-02-18,283.35,5004290,1412352645.0
TQBR,2016-02-19,278.4,3335030,926740513.0
TQBR,2016-02-20,276.95,535780,148899358.0
TQBR,2016-02-22,285.0,4167730,1180529027.0
TQBR,2016-02-24,281.7,3746710,1054800548.0
TQBR,2016-02-25,279.5,3984930,1120264818.0
TQBR,2016-02-26,283.3,5395990,1529897245.0
TQBR,2016-02-29,287.6,7096780,2022684535.0
TQBR,2016-03-01,289.9,4215860,1217446701.0
TQBR,2016-03-02,287.0,3118620,896052789.0
TQBR,2016-03-03,294.25,5069970,1479546367.5
TQBR,2016-03-04,302.25,6927920,2065601834.0
TQBR,2016-03-07,301.0,3873330,1165216750.0
TQBR,2016-03-09,296.0,6077890,1813720484.0
TQBR,2016-03-10,301.55,6313560,1889656700.0
TQBR,2016-03-11,301.6,7701140,2325495364.0
TQBR,2016-03-14,301.05,3967690,1191550969.5
TQBR,2016-03-15,300.6,6672450,2003950880.0
TQBR,2016-03-16,301.25,4109180,1230615558.5
TQBR,2016-03-17,309.4,8815620,2682704521.5
TQBR,2016-03-18,315.55,9449660,2975692994.0
TQBR,2016-03-21,313.0,3996540,1249375419.0
TQBR,2016-03-22,318.05,7679030,2437352317.0
