BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-10-01,114.5,230670,26574573.0
TQBR,2014-10-02,114.6,343690,38586029.0
TQBR,2014-10-03,113.6,72190,8192737.0
TQBR,2014-10-06,113.5,42000,4805546.0
TQBR,2014-10-07,112.0,90820,10315509.0
TQBR,2014-10-08,110.0,114170,12527815.0
TQBR,2014-10-09,110.0,87840,9722000.0
TQBR,2014-10-10,109.5,18830,2078625.0
TQBR,2014-10-13,114.8,258360,29008663.0
TQBR,2014-10-14,118.9,592490,69180493.0
TQBR,2014-10-15,119.0,273210,33135455.0
TQBR,2014-10-16,123.3,251790,30949809.0
TQBR,2014-10-17,129.9,184440,23540221.0
TQBR,2014-10-20,131.2,437680,58148058.0
TQBR,2014-10-21,135.6,399300,53217470.0
TQBR,2014-10-22,136.0,270470,36877767.0
TQBR,2014-10-23,135.7,439900,59770066.0
TQBR,2014-10-24,138.0,83830,11466576.0
TQBR,2014-10-27,140.3,684120,96227588.0
TQBR,2014-10-28,146.5,6756250,955277944.0
TQBR,2014-10-29,151.8,898200,134826433.0
TQBR,2014-10-30,149.1,360300,53452472.0
TQBR,2014-10-31,150.0,424850,63510224.0
TQBR,2014-11-03,150.0,163390,24158729.0
TQBR,2014-11-05,149.1,198820,29325710.0
TQBR,2014-11-06,149.0,170160,25125065.0
TQBR,2014-11-07,148.4,137140,20255808.0
TQBR,2014-11-10,150.2,99380,14795729.0
TQBR,2014-11-11,147.7,49050,7313459.0
TQBR,2014-11-12,148.5,86090,12726419.0
TQBR,2014-11-13,148.5,105400,15537122.0
TQBR,2014-11-14,148.8,113080,16765232.0
TQBR,2014-11-17,151.7,462730,69637700.0
TQBR,2014-11-18,154.0,1148110,178055923.0
TQBR,2014-11-19,158.3,353160,55506114.0
TQBR,2014-11-20,164.7,445050,72151845.0
TQBR,2014-11-21,165.5,676160,111510609.0
TQBR,2014-11-24,169.5,700920,118280865.0
TQBR,2014-11-25,170.6,700570,118374996.0
TQBR,2014-11-26,173.0,275490,47215058.0
TQBR,2014-11-27,177.2,1355950,238388655.0
TQBR,2014-11-28,178.0,523860,92419449.0
TQBR,2014-12-01,180.9,464630,82637620.0
TQBR,2014-12-02,177.8,155460,27781742.0
TQBR,2014-12-03,181.3,1262760,216438986.0
TQBR,2014-12-04,180.0,234480,42554495.0
TQBR,2014-12-05,179.9,118290,21092847.0
TQBR,2014-12-08,178.0,255160,45139633.0
TQBR,2014-12-09,177.0,176180,30996181.0
TQBR,2014-12-10,184.0,500860,90581676.0
TQBR,2014-12-11,189.0,375460,69668623.0
TQBR,2014-12-12,195.9,448870,86738966.0
TQBR,2014-12-15,197.5,1483950,298231444.0
TQBR,2014-12-16,188.3,574340,111915024.0
TQBR,2014-12-17,187.2,291610,55244698.0
TQBR,2014-12-18,188.0,227260,42361294.0
TQBR,2014-12-19,184.2,192360,36165319.0
TQBR,2014-12-22,188.5,322700,60673320.0
TQBR,2014-12-23,188.3,108220,20351136.0
TQBR,2014-12-24,188.0,92010,17299576.0
TQBR,2014-12-25,188.0,67170,12659543.0
TQBR,2014-12-26,188.1,116360,21878158.0
TQBR,2014-12-29,190.9,212760,39444930.0
TQBR,2014-12-30,187.3,171570,32264378.0
TQBR,2015-01-05,191.7,28390,5418423.0
TQBR,2015-01-06,198.9,129590,25866136.0
TQBR,2015-01-08,191.2,30850,6157973.0
TQBR,2015-01-09,192.7,18260,3473864.0
TQBR,2015-01-12,188.0,49370,9290557.0
TQBR,2015-01-13,195.4,155680,30301063.0
TQBR,2015-01-14,192.8,14250,2760062.0
TQBR,2015-01-15,189.8,38580,7379636.0
