BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-03-23,72.15,4624756,333423778.63
TQBR,2015-03-24,72.19,5853322,411821426.45
TQBR,2015-03-25,70.3,2829153,197672081.11
TQBR,2015-03-26,65.54,2835411,192731505.31
TQBR,2015-03-27,60.11,7174081,443459535.18
TQBR,2015-03-30,75.45,13150941,899904829.06
TQBR,2015-03-31,74.3,9899391,738380439.26
TQBR,2015-04-01,71.2,10805112,770567385.62
TQBR,2015-04-02,71.8,7707754,542630451.57
TQBR,2015-04-03,69.02,4449959,308489734.38
TQBR,2015-04-06,70.42,3562170,249949605.22
TQBR,2015-04-07,69.87,2346996,163054751.69
TQBR,2015-04-08,71.53,7607890,551893489.65
TQBR,2015-04-09,67.85,7160757,488149133.28
TQBR,2015-04-10,66.97,2934455,193451716.55
TQBR,2015-04-13,64.7,3297887,218252153.87
TQBR,2015-04-14,65.0,3739051,237725043.7
TQBR,2015-04-15,66.38,5085097,332136335.97
TQBR,2015-04-16,64.65,1405682,91972667.9
TQBR,2015-04-17,62.99,1363482,86789268.24
TQBR,2015-04-20,63.87,1790549,113297311.26
TQBR,2015-04-21,65.15,909219,59260381.6
TQBR,2015-04-22,63.9,647736,41785003.64
TQBR,2015-04-23,61.6,1450459,89863116.37
TQBR,2015-04-24,64.95,4814902,306280772.65
TQBR,2015-04-27,64.7,1743624,112210694.13
TQBR,2015-04-28,64.01,2670454,172828577.56
TQBR,2015-04-29,65.94,4026512,264070015.84
TQBR,2015-04-30,64.3,2403510,160512750.89
TQBR,2015-05-05,65.2,1298008,84645528.5
TQBR,2015-05-06,64.65,576491,37515854.02
TQBR,2015-05-07,63.76,465967,29828872.17
TQBR,2015-05-08,63.49,519020,33107562.18
TQBR,2015-05-12,62.5,702697,44612997.5
TQBR,2015-05-13,61.29,877097,54181766.65
TQBR,2015-05-14,62.08,806576,49962774.59
TQBR,2015-05-15,62.27,234825,14621712.67
TQBR,2015-05-18,60.88,467840,28633761.82
TQBR,2015-05-19,59.12,1214530,71805286.05
TQBR,2015-05-20,64.6,1893436,118041682.98
TQBR,2015-05-21,63.4,3168747,205157271.34
TQBR,2015-05-22,62.24,1280807,79695012.56
TQBR,2015-05-25,62.52,1094405,68488713.12
TQBR,2015-05-26,63.0,539055,33881342.34
TQBR,2015-05-27,62.08,581851,36261819.38
TQBR,2015-05-28,63.15,649391,40886874.96
TQBR,2015-05-29,65.25,2047960,133783704.77
TQBR,2015-06-01,66.7,2297174,155689311.19
TQBR,2015-06-02,67.8,753385,50765001.63
TQBR,2015-06-03,66.7,1013936,68564938.85
TQBR,2015-06-04,66.82,213071,14174540.0
TQBR,2015-06-05,71.0,4322320,309060930.52
TQBR,2015-06-08,72.14,865074,62400972.52
TQBR,2015-06-09,71.65,522579,37604219.96
TQBR,2015-06-10,71.3,1327292,94367706.59
TQBR,2015-06-11,71.33,717880,50862327.36
TQBR,2015-06-15,70.16,371871,26178340.4
TQBR,2015-06-16,70.13,495622,34721102.34
TQBR,2015-06-17,69.99,244241,17142990.55
TQBR,2015-06-18,71.5,1431323,102510065.75
TQBR,2015-06-19,72.0,290390,20875968.57
TQBR,2015-06-22,72.84,609297,44361445.56
TQBR,2015-06-23,70.4,2074614,150508230.96
TQBR,2015-06-24,67.94,1476329,101098921.58
TQBR,2015-06-25,67.65,618148,42117332.75
TQBR,2015-06-26,69.17,812603,56090558.3
TQBR,2015-06-29,70.01,1407254,99272988.26
TQBR,2015-06-30,70.07,938066,66145974.31
TQBR,2015-07-01,71.6,2556539,183648552.01
TQBR,2015-07-02,72.42,682326,49498841.04
TQBR,2015-07-03,70.51,480600,34288632.82
TQBR,2015-07-06,69.55,405151,28299614.17
TQBR,2015-07-07,67.5,751191,51337322.25
TQBR,2015-07-08,63.16,2838983,181786957.45
TQBR,2015-07-09,64.25,1291903,82833756.77
TQBR,2015-07-10,65.03,655147,42819780.25
TQBR,2015-07-13,64.79,1273489,83014149.7
TQBR,2015-07-14,64.4,530421,34236268.78
TQBR,2015-07-15,64.99,1274374,81240812.05
TQBR,2015-07-16,67.2,2128851,144849552.17
TQBR,2015-07-17,67.09,954121,64667612.08
TQBR,2015-07-20,67.19,640923,43298155.01
TQBR,2015-07-21,67.17,452111,30175339.26
TQBR,2015-07-22,65.9,289874,19217244.92
TQBR,2015-07-23,64.85,350663,22917548.69
TQBR,2015-07-24,61.97,1326658,82889163.84
TQBR,2015-07-27,59.18,1433557,86763498.75
TQBR,2015-07-28,59.46,2119972,127849980.05
TQBR,2015-07-29,60.5,1844851,111584763.96
TQBR,2015-07-30,60.92,738133,44880557.17
TQBR,2015-07-31,61.03,827223,50252376.81
TQBR,2015-08-03,61.44,1380474,85203704.22
TQBR,2015-08-04,61.3,1389317,86072574.49
TQBR,2015-08-05,61.94,1308180,80296752.52
TQBR,2015-08-06,60.95,442837,27228759.93
TQBR,2015-08-07,61.0,568594,34776860.96
TQBR,2015-08-10,61.17,624759,37969710.2
TQBR,2015-08-11,60.77,358265,21832219.2
TQBR,2015-08-12,60.39,881325,53178402.24
TQBR,2015-08-13,60.72,573977,34959527.41
TQBR,2015-08-14,60.6,1967040,117579834.83
TQBR,2015-08-17,59.19,699596,41689473.18
TQBR,2015-08-18,58.7,616883,36420477.15
TQBR,2015-08-19,56.81,1283148,73353222.32
TQBR,2015-08-20,55.96,1108223,61818505.71
TQBR,2015-08-21,53.95,1375421,74289389.62
TQBR,2015-08-24,51.2,2363149,121148084.76
TQBR,2015-08-25,56.9,4790109,270281899.8
TQBR,2015-08-26,57.36,2679354,155543216.94
TQBR,2015-08-27,61.29,3756064,225923138.81
TQBR,2015-08-28,64.39,4491413,286920436.46
TQBR,2015-08-31,68.39,3113790,204173266.5
TQBR,2015-09-01,68.54,4826572,337557785.97
TQBR,2015-09-02,68.83,1457167,100009253.59
TQBR,2015-09-03,69.39,1814934,126574097.65
TQBR,2015-09-04,71.67,2926592,210082297.71
TQBR,2015-09-07,72.18,2230069,161638590.81
TQBR,2015-09-08,72.37,1099664,79715510.15
TQBR,2015-09-09,73.3,2365319,170813938.42
TQBR,2015-09-10,71.17,930069,67064469.1
TQBR,2015-09-11,68.5,1055451,73455802.46
TQBR,2015-09-14,65.84,1554000,103778641.08
TQBR,2015-09-15,67.35,2260654,152779831.99
TQBR,2015-09-16,66.11,1237017,82837729.59
TQBR,2015-09-17,64.38,856919,56044279.83
TQBR,2015-09-18,62.97,1201034,76838302.73
TQBR,2015-09-21,63.17,711172,45590979.12
TQBR,2015-09-22,60.91,859200,53211143.15
TQBR,2015-09-23,60.43,901592,54970212.26
TQBR,2015-09-24,59.96,852064,50975129.25
TQBR,2015-09-25,61.56,939758,58025960.68
